time,outdoor_temp,indoor_temp,heating_temp,heating_on
789,0.9497624356278527,21.427262929813644,23.338149381831574,0
790,0.9529467375559575,21.419673918465595,23.328557004514742,0
791,0.9560272232384328,21.412076306689123,23.318974601025616,0
792,0.9590038340272713,21.40447017981808,23.30940207891958,0
793,0.9618765132520943,21.396855620753275,23.299839346628747,0
794,0.9646452062212312,21.389232710010468,23.290286313445655,0
795,0.9673098602227581,21.381601525767515,23.280742889507266,0
796,0.969870424525503,21.373962143910642,23.271208985779282,0
797,0.9723268503800142,21.366314638079885,23.261684514040784,0
798,0.9746790910194827,21.358659079713693,23.25216938686915,0
799,0.9769271016606398,21.350995538092736,23.242663517625267,0
800,0.9790708395046002,21.3433240803829,23.233166820439056,0
801,0.9811102637376878,21.33564477167752,23.223679210195247,0
802,0.9830453355322035,21.32795767503882,23.214200602519465,0
803,0.9848760180471716,21.32026285153864,23.20473091376456,0
804,0.986602276429033,21.312560360298374,23.19527006099723,0
805,0.988224077812319,21.304850258528226,23.185817961984885,0
806,0.9897413913202682,21.29713260156574,23.176374535182788,0
807,0.9911541880654182,21.289407442913607,23.166939699721443,0
808,0.9924624411501561,21.28167483427684,23.15751337539422,0
809,0.9936661256672288,21.273934825599216,23.148095482645246,0
810,0.9947652187002181,21.266187465099108,23.138685942557515,0
811,0.9957596993239761,21.258432799304625,23.12928467684125,0
812,0.9966495486050269,21.250670873088158,23.119891607822485,0
813,0.9974347496019211,21.242901729700257,23.110506658431873,0
814,0.9981152873655645,21.235125410802937,23.101129752193728,0
815,0.9986911489394998,21.22734195650235,23.09176081321527,0
816,0.9991623233601521,21.219551405380884,23.0823997661761,0
817,0.9995288016570383,21.211753794528676,23.07304653631786,0
818,0.9997905768529423,21.203949159574552,23.063701049434144,0
819,0.99994764396404,21.19613753471642,23.054363231860556,0
820,1.0,21.188318952751093,23.04503301046501,0
821,0.99994764396404,21.1804934451036,23.0357103126382,0
822,0.9997905768529423,21.17266104185595,23.02639506628429,0
823,0.9995288016570383,21.16482177177538,23.017087199811748,0
824,0.9991623233601521,21.1569756623421,23.0077866421244,0
825,0.9986911489394998,21.149122739776526,22.99849332261266,0
826,0.9981152873655645,21.14126302906605,22.989207171144926,0
827,0.9974347496019211,21.133396553991282,22.979928118059156,0
828,0.9966495486050269,21.12552333715187,22.97065609415462,0
829,0.9957596993239761,21.117643399991806,22.961391030683806,0
830,0.9947652187002181,21.10975676282433,22.95213285934451,0
831,0.9936661256672288,21.10186344485633,22.94288151227207,0
832,0.9924624411501561,21.09396346421236,22.93363692203177,0
833,0.9911541880654182,21.08605683795818,22.924399021611404,0
834,0.9897413913202691,21.07814358212388,22.915167744413967,0
835,0.988224077812319,21.070223711726634,22.90594302425053,0
836,0.986602276429033,21.062297240792983,22.896724795333242,0
837,0.9848760180471716,21.05436418238076,22.88751299226848,0
838,0.9830453355322035,21.046424548600598,22.878307550050142,0
839,0.9811102637376878,21.03847835063708,22.869108404053076,0
840,0.9790708395046002,21.030525598769486,22.85991549002666,0
841,0.9769271016606398,21.022566302392168,22.850728744088485,0
842,0.9746790910194836,21.014600470034573,22.841548102718214,0
843,0.9723268503800142,21.006628109380912,22.832373502751526,0
844,0.969870424525503,20.99864922728946,22.823204881374217,0
845,0.9673098602227581,20.99066382981151,22.85698416391297,1
846,0.9646452062212312,20.98320701499805,22.890472817758614,1
847,0.9618765132520943,20.976267604581846,22.923675609648335,1
848,0.9590038340272713,20.969834636207924,22.95659721575701,1
849,0.9560272232384328,20.963897359286563,22.989242223435266,1
850,0.9529467375559575,20.958445230925946,23.021615132914132,1
851,0.9497624356278527,20.953467911943,23.053720358976992,1
852,0.9464743780786371,20.948955262950882,23.08556223259942,1
853,0.9430826275081863,20.94489734052164,23.117145002557532,1
854,0.9395872484905423,20.941284393422638,23.148472837005464,1
855,0.9359883075726838,20.9381068589253,23.179549825022548,1
856,0.9322858732732575,20.935355359184754,23.210379978130803,1
857,0.9284800160812754,20.93302069768911,23.240967231783266,1
858,0.9245708084547726,20.93109385577691,23.271315446823778,1
859,0.920558324819428,20.929565989221558,23.301428410918707,1
860,0.9164426415671443,20.928428424881325,23.33130983996122,1
861,0.9122238370545999,20.9276726574138,23.36096337944858,1
862,0.9079019916017508,20.927290346053432,23.390392605832982,1
863,0.9034771874903029,20.92727331145101,23.41960102784649,1
864,0.8989495089621515,20.92761353257389,23.44859208780051,1
865,0.8943190422177674,20.92830314366579,23.477369162860334,1
866,0.8895858754145625,20.929334431264998,23.505935566295207,1
867,0.8847500986652115,20.930699831279895,23.53429454870439,1
868,0.8798118040359313,20.932391926120673,23.56244929921971,1
869,0.8747710855447339,20.934403441886186,23.590402946684993,1
870,0.8696280391596334,20.936727245604843,23.61815856081288,1
871,0.8643827627968195,20.939356342528548,23.645719153319426,1
872,0.8590353563187936,20.94228387347863,23.673087679036925,1
873,0.853585921532467,20.945503112242786,23.70026703700536,1
874,0.8480345621872214,20.949007463022046,23.72726007154293,1
875,0.8423813839729375,20.952790457926806,23.75406957329599,1
876,0.8366264945179802,20.95684575452098,23.780698280268876,1
877,0.8307700033871495,20.961167133413355,23.807148878833924,1
878,0.8248120220795929,20.965748495895223,23.833424004722147,1
879,0.8187526640266878,20.970583861623435,23.85952624399485,1
